Unnamed: 0,cover_id,title,author,year,genre,genre_alts,pixel_count,mean_brightness,mean_hue,mean_saturation,entropy,Best Match
704,498397,Lucky's Lady,Tami Hoag,,Romance,"['Romance', 'Accessible book', 'Protected DAISY', 'Fiction']",161000,0.3950297893070271,0.5028214527328495,0.4629986364029797,4.057510283304064,1998945
636,8296489,Come love a stranger,Kathleen E. Woodiwiss,,Romance,"['Romance fiction', 'Accessible book', 'Plantation life', 'Romance', 'Amnesia', 'Historical Fiction', 'Protected DAISY', 'Fiction', 'Love stories']",164500,0.4385381965552178,0.4670727553289648,0.47094953452723204,5.4297366908528355,8242184
584,855207,Heiress,Janet Dailey,,Romance,"['Accessible book', 'Fiction', 'Romance', 'Inheritance and succession', 'Protected DAISY', 'Sisters']",142500,0.5276530856553147,0.3282590456977991,0.4135547369118053,4.526677156217947,288009
889,96385,Paradise News,David Lodge,,Romance,"['Literatura inglesa', 'Bildungsromans', 'Modern fiction', 'Romance', 'Protected DAISY', 'Fiction', 'Accessible book']",145350,0.5884340300963865,0.3967797440725376,0.2999151747566921,3.942763889276272,758814
631,8315157,Homeplace,Anne Rivers Siddons,,Romance,"['Death', 'Families', 'Journalists', 'Accessible book', 'Fiction', 'Romance', 'Interpersonal relations', 'Protected DAISY', 'Forgiveness']",154500,0.31963251475347426,0.1671038287057035,0.571125455725456,5.399061852566502,754215
623,6630361,No Greater Love,Danielle Steel,,Romance,"['Literature', 'Accessible book', 'Fiction', 'Romance', 'Protected DAISY', 'Shipwrecks', 'Titanic (Steamship)']",159500,0.12764103509742453,0.2644050171181275,0.5230602442011806,3.7762238470441467,6633842
580,210652,Killing Time,Linda Howard,,Romance,"['Time capsules', 'Women detectives', 'Detective and mystery stories', 'Serial murders', 'Paranormal fiction', 'Accessible book', 'Fiction', 'Romance', 'Suspense', 'Protected DAISY', 'Supernatural', 'Time travel']",159500,0.4523136025570103,0.6021107226925156,0.6275645548980844,4.065022722369951,7252315
760,6624921,Chantal,Claire Lorrimer,,Romance,"['Romance', 'Saga', 'Women of Fire', 'Fiction', '1980s', 'Historical', 'English']",139500,0.6046431934781081,0.42479732461168696,0.3262947547225266,5.5060583453806125,9323749
559,9323749,Kate Hannigan,Catherine Cookson,,Romance,"['Paperback', 'Literature', 'Classes', 'Protected DAISY', 'Novel', 'Audio Book', 'Story', 'British', 'Fiction', 'Romance', 'Hardcover', 'Victorian', 'Book', 'Catherine Cookson', 'Social', 'Stories', 'Accessible book', 'e-book']",134316,0.317026339407975,0.17622451539303827,0.4093539022365975,5.633228898057393,2414744
806,221695,The Moon for Lavinia,Betty Neels,,Romance,"['Nurses', 'Accessible book', 'Fiction', 'Romance', 'Protected DAISY', 'Large type books']",158000,0.4949540084388186,0.4108426571208246,0.3225017482586353,5.179178237883353,219026
654,4033688,Phantom,Susan Kay,,Romance,"['Phantom of the Opera (Fictitious character)', 'phantom of the opera', 'Fiction', 'romance', 'Protected DAISY', 'Horror tales', 'Accessible book', 'Love stories']",25216,0.9301279299790984,0.05395928671230068,0.00477478222497373,2.706440676350171,6022430
554,7002380,Arabella,Georgette Heyer,,Romance,"['Social life and customs', 'Historical', 'Mate selection', 'Inheritance and succession', 'Fiction in English', 'Fiction', 'Romance', 'England in fiction', 'Historical Fiction', 'Protected DAISY', '1940s', 'Accessible book']",27400,0.6470651209388865,0.08725597336544429,0.2354070840558395,5.579436054015257,5816496
528,8242825,Novels,E. M. Forster,,Romance,"['Movie novels', 'British in fiction', 'love', 'Travel', 'Fiction in English', 'British', 'Fiction', 'romance', 'England in fiction', 'Young women in fiction', 'Historical fiction', 'Young women', 'Accessible book']",163500,0.1465520417341248,0.8516338344996052,0.7675700085445429,3.730525762036879,6555691
814,8056653,A Promise Is For Ever,Denise Robins,,Romance,"['Love Triangle', 'Contemporary', '1960s', 'Fiction', 'Romance', 'English']",160000,0.8415895098039214,0.21702513747327054,0.18746952894879731,4.766306408380485,8597022
947,7422814,Orgullo sin venganza,Corín Tellado,,Romance,['Romance'],175000,0.7291606274509805,0.1623780641090589,0.3693697436911304,5.574480397797718,5679822
628,286349,Nights in Rodanthe,Nicholas Sparks,,Romance,"['Divorced people', 'Storms -- Fiction', 'Tempestades', 'North Carolina -- Fiction', 'Directores de hoteles', 'Divorciados', 'Accessible book', 'Hotelkeepers', 'Storms', 'Fiction', 'Romance', 'Notekeepers', 'Protected DAISY', 'Hotelkeepers -- Fiction', 'Ficción', 'Rodanthe (N.C.) -- Fiction', 'Divorced people -- Fiction']",171500,0.1950606528325616,0.4924739959679033,0.18226003016736714,3.636705621707202,540720
781,33021,Illusions,sandra brown,,Romance,"['Accessible book', 'Fiction', 'Romance', 'Suspense fiction', 'Protected DAISY', 'Love stories']",154000,0.6995617265087853,0.7430295213329047,0.3795747740701055,3.65294899008922,240011
945,7422152,Lo sabía,Corín Tellado,,Romance,['Romance'],173500,0.7712294287167317,0.2921467492343989,0.2526311428289477,5.00347701155338,1792955
744,418903,The Sparrow,Mary Doria Russell,,Romance,"['Literature', 'Accessible book', 'Protected DAISY', 'Fiction', 'Romance', 'Twenty-first century', 'Historical Fiction', 'Life on other planets', 'Jesuits']",152475,0.454364682091889,0.38163670492250107,0.5041813191807328,4.938030751605061,9269938
941,7423844,Inquietudes,Corín Tellado,,Romance,['Romance'],173000,0.6319944236654199,0.23364075202552675,0.3975334077352489,5.304142323861893,288009
526,8241379,The Wings of the Dove,Henry James Jr.,,Romance,"['Social life and customs', 'Triangles (Interpersonal relations) -- Fiction.', 'Travel', 'Terminally ill', 'Americans in fiction', 'Fiction', 'Romance', 'Triangles (Interpersonal relations)', 'Americans', 'Young women in fiction', 'Historical Fiction', 'Young women', 'Classic Literature', 'Terminally ill in fiction', 'Accessible book', 'Women']",156000,0.3971758169934639,0.4091910833824098,0.26492975948948283,5.191745869866868,717562
531,8246240,The duke's children,Anthony Trollope,,Romance,"['Social life and customs', 'Widowers', 'Literature', 'Parent and adult child', 'Accessible book', 'Fiction in English', 'Fiction', 'Romance', 'Conflict of generations', 'Paren and adult child', 'Family relationships', 'Prime ministers', 'Classic Literature', 'Nobility', 'Plantagenet Palliser (Fictitious character)']",160000,0.10070127450980393,0.17518042445208207,0.3734651448627423,2.8641490398481317,6652565
797,7308406,The Touchstone,Netta Muskett,,Romance,"['Comtemporary', 'Romance', 'Fiction in English', '1960s']",104000,0.4436486425339367,0.2739164891160185,0.3804377158514657,5.4427668525919035,6292498
883,219026,The Final Touch (The Final Touch #1),Betty Neels,,Romance,"['Romance', 'Accessible book', 'Protected DAISY', 'The Final Touch Series', 'Fiction']",136325,0.5718353559652359,0.30446503356683186,0.2748428743249495,5.492301600763805,221695
582,4942420,The Grey Beginning,Barbara Michaels,,Romance,"['Fiction - General', 'Accessible book', 'General', 'Romance', 'Protected DAISY', 'Fiction']",26240,0.4181211142993783,0.328636932908458,0.6451329605825014,5.389397993159242,8260003
992,1463890,Southern nights,Janet Dailey,,Romance,"['Brothers', 'Accessible book', 'Fiction', 'Romance', 'Protected DAISY', 'Ranches']",142975,0.35452189982480137,0.6511094895740566,0.6433483585888113,4.401096008475839,6556721
877,6702993,The Indy man,Janet Dailey,,Romance,"['Accessible book', 'Fiction', 'Romance', 'Protected DAISY', 'Indianapolis Speedway Race', 'Automobile racing drivers']",152000,0.6760240196078432,0.17057196643731412,0.3654589244280809,4.578775484683587,6568928
965,7411200,Timidez y pasión,Corín Tellado,,Romance,['Romance'],177000,0.5122775008308407,0.2595830641299631,0.44286729745529657,5.510248960288728,288009
629,21344,This time love,Ann Maxwell,,Romance,"['Journalists', 'Accessible book', 'Fiction', 'Romance', 'Protected DAISY', 'Single mothers']",149625,0.7513883270267172,0.3303367013416664,0.1969456460448876,5.393314357085829,368221
2427,47196,Wicked Lovely,Melissa Marr,,Fantasy,"['Kings, queens, rulers, etc. in fiction', 'Kings and rulers', 'Science Fiction & Fantasy', 'Secrets', 'Juvenile fiction', 'Protected DAISY', 'Fairies', 'Fiction', 'Romance', 'Fantasy', 'Accessible book', 'Kings, queens, rulers', 'Fairies in fiction', 'Secrets in fiction']",166500,0.3721872931755285,0.6016469470165661,0.4899508113410937,5.050855419485287,6555691
2489,369260,Fire Sea,Margaret Weis,,Fantasy,"['Fantasy', 'Death Gate Universe (Imaginary place)', 'Protected DAISY', 'Accessible book', 'Fiction']",133950,0.4409855594346736,0.1868000498032396,0.8877277796585362,5.147449755302816,9323749
2213,6423308,Monstrous Regiment,Terry Pratchett,,Fantasy,"['Discworld (Imaginary place)', 'Accessible book', 'Fiction', 'Fantasy', 'Protected DAISY', 'Women soldiers']",187500,0.12492254117647054,0.0881685535340642,0.060877729078267225,3.019614905022061,1759368
2420,1480175,The wonderful O,James Thurber,,Fantasy,"['Fantasy', 'Accessible book', 'Protected DAISY']",129200,0.7407909306137314,0.494301994156977,0.4459902403483144,4.733430622501841,767790
2277,9244265,Doctor Dolittle's garden,Hugh Lofting,,Fantasy,"['Animals', 'Veterinarians', 'Insects', 'Juvenile fiction', ""Children's stories, English"", 'Fiction', 'Fantasy', ""Children's stories"", 'Gardens', 'Internet Archive Wishlist']",99429,0.5281450415204149,0.3645159241021811,0.3567880721714768,6.042080628322026,8260003
2322,877064,The Gate of Worlds,Robert Silverberg,,Fantasy,"['American Science fiction', 'Fantasy', 'Accessible book', 'Fiction in English', 'Protected DAISY']",158500,0.4136093029009711,0.10780740983633076,0.33064274323720794,4.826211439174326,1755515
2192,2404614,The Source of Magic,Piers Anthony,,Fantasy,"['Xanth (Imaginary place)', 'Fantasy fiction', 'Accessible book', 'Fiction', 'Fantasy', 'Protected DAISY']",146000,0.6109697287134033,0.20553840354031613,0.6311643456770626,5.8388912617916775,7401520
2351,8238366,A time of omens (Deverry #6),Katharine Kerr,,Fantasy,"['fantasy', 'Accessible book', 'Fiction', 'Deverry (Imaginary place)', 'American Fantasy fiction', 'Protected DAISY', 'Westlands (Imaginary place)']",160000,0.8896562254901961,0.09354156773566633,0.1399568030632873,3.7641107009503085,6022430
2367,436257,The silver crown,Robert C. O'Brien,,Fantasy,"['Fantasy', 'Accessible book', 'Protected DAISY', 'Fantasy fiction']",149150,0.4372536661999698,0.2418336006690957,0.32744457308360425,5.573031483648283,8494916
2374,259656,Lost Years of Merlin(Merlin Saga #1),T. A. Barron,,Fantasy,"['Juvenile fiction', 'Merlin (Legendary character)', 'Fiction', 'Fantasy', 'Wizards', 'American Fantasy fiction', 'Protected DAISY', 'Accessible book']",166000,0.6124822348216394,0.4603584849593403,0.5225279093195276,5.115932328555283,8261369
2330,535139,Nine Princes in Amber,Roger Zelazny,,Fantasy,"['Parallel Worlds', 'Accessible book', 'Fiction', 'Fantasy', 'Protected DAISY', 'Reading Level-Grade 11', 'Reading Level-Grade 10', 'Reading Level-Grade 12', 'Amber (Imaginary place)']",140600,0.3638581150810253,0.2871041163977897,0.20896943160610584,4.989583930699924,2154112
2240,291172,The Crystal Cave,Mary Stewart,,Fantasy,"['Kings and rulers', 'Adaptations', 'Accessible book', 'Merlin (Legendary character)', 'Fiction', 'Arthurian romances', 'Fantasy', 'Wizards', 'Britons']",151525,0.5968242605407119,0.3020649357989568,0.5730784481257049,5.6201312846696565,5762167
2113,8261262,The centaur,John Updike,,Fantasy,"['High school teachers', 'Literature', 'Protected DAISY', 'Centaurs', 'National Book Award Winner', 'Accessible book', 'Fiction in English', 'Chiron (Greek mythology)', 'Fathers and sons', 'Fiction', 'Fantasy', 'award:national_book_award=fiction', 'Reading Level-Grade 11', 'Reading Level-Grade 12', 'award:national_book_award=1964']",152500,0.7024070973963356,0.13162682216164784,0.30891580813462866,4.491956518143113,5735894
2079,8401590,The Regulators,Stephen King,,Fantasy,"['Homicide', 'Ohio -- Fiction', 'fantasy', 'Horror', 'paranormal', 'Fiction', 'science fiction', 'autistic children', 'Audiobooks', 'Protected DAISY', 'Crime', 'Accessible book', 'horror tales']",98175,0.5097728845548914,0.1622211612057137,0.4236148791246805,5.955689926731651,6555691
2006,8776812,Nineteen Eighty-Four,George Orwell,,Fantasy,"['Translations into Spanish', 'Man-woman relationships', 'rebels', 'Totalitarianism', 'Politique', 'Political fiction', 'Accessible book', 'Distopías', 'English Political fiction', 'Zukunft', 'Fiction', 'LANGUAGE & LITERARY STUDIES', 'Dystopias in literature', 'English Science fiction', 'FICTION CLASSICS', 'nationalism', 'Nineteen eighty-four (Orwell, George)', 'Ingsoc', 'cult of personality', 'Husbands', 'Polizeistaat', 'Totalitarianism and literature', 'Traducciones al español', 'Novela inglesa', 'Facsimiles', 'surveillance', 'Romans', 'Science Fiction', 'English Manuscripts', 'Novela', 'lexicography', 'memory holes', 'English science fiction', 'CLASSICS', 'Manuscripts', 'Novela política', 'thoughtcrime', 'CONTEMPORARY FICTION', 'Middle aged men', 'Satirical literature', 'telescreens', 'Insurance agents', 'perpetual war', 'censorship', 'Totalitarisme', 'Translations into Russian', 'Dystopias', 'Totalitarismo', 'resistance movements', 'Outer Party', 'Classic Literature', 'historical negationism', 'futurology', 'History and criticism', 'Ciencia-ficción', 'Newspeak', 'Fantasy', 'Cautionary tales and verse', 'sting operations', 'Translations into Urdu', 'Suburban life', 'English fiction', 'Reading Level-Grade 11', 'Ficción', 'Reading Level-Grade 12', 'Indic fiction (English)', 'open_syllabus_project']",166500,0.8407864334923161,0.7544128674060289,0.6541241621509292,1.640370465509036,5863619
2081,7162086,The voyages of Doctor Dolittle,Hugh Lofting,,Fantasy,"['Imaginary Voyages', 'Animals', 'Fantasy', 'Juvenile fiction', 'Fiction', 'Voyages and travels', 'Fairy tales', ""Children's stories"", 'Doctor Dolittle (Fictitious character)', 'Classic Literature', 'Accessible book']",161500,0.4892737449159231,0.3291542385333169,0.15536929488782728,5.846421085823496,8413143
2271,491630,Witch Week (Chrestomanci #3),Diana Wynne Jones,,Fantasy,"['Witchcraft', 'Juvenile fiction', 'Protected DAISY', 'Fiction', 'Fantasy', 'Witches', 'Boarding schools', 'Schools', 'Accessible book']",134425,0.351516342300357,0.19988579888055075,0.5504960641021338,5.048427785109076,207589
2455,25483,Drowned Ammet (The Dalemark Quartet #2),Diana Wynne Jones,,Fantasy,"['Fantasy', 'Runaway children', 'Juvenile fiction', 'Accessible book', 'Protected DAISY']",149625,0.4436951725719527,0.5252777070724318,0.5190186287309545,5.122546941854095,288009
2200,6821309,Haroun and the Sea of Stories (Khalifa Brothers #1),Salman Rushdie,,Fantasy,"['In library', 'Voyages and travels', 'Accessible book', 'Fathers and sons', 'Fiction', 'Fantasy', 'Hindi Short stories', 'Adventure', 'Adventure stories', 'Protected DAISY', 'Short stories', 'Juvenile fiction', 'Storytellers']",164500,0.4721319029739555,0.5517249258463638,0.8949508200410963,3.786223839596752,288009
2261,149284,Tales from the Perilous Realm,J.R.R. Tolkien,,Fantasy,"['Fantasy', 'English Fantasy literature', 'Poetry', 'Middle Earth (Imaginary place)', 'Fiction']",139650,0.7081746663577713,0.5687084942899596,0.2022000539716628,5.588479188679174,767790
2383,625458,The seer and the sword,Victoria Hanley,,Fantasy,['Fantasy'],146300,0.3205547290686609,0.2680727377077609,0.4057420515419626,5.229859341062579,2414744
2460,855209,The face in the frost,John Bellairs,,Fantasy,"['Fantasy', 'Young Adult Fiction', 'Fiction']",144875,0.5784043445160635,0.6258895435175843,0.5657093187004214,5.265142926182438,489931
2395,525331,Fur Magic,Andre Norton,,Fantasy,"['Mystery', 'Magic', 'Indians of North America', 'Boys', 'Beavers', 'Juvenile fiction', 'Shamans', 'Fiction', 'Fantasy', 'Folklore', 'Protected DAISY', 'Animals', 'Accessible book', 'Mythical Animals']",170000,0.37269446366782,0.5780320843827135,0.4424917079942033,4.96858056506302,2752324
2488,844906,Spawn collected edition,Todd McFarlane,,Fantasy,"['Graphic Novels - Horror', 'Humor', 'Graphic Novels - Superheroes', 'Juvenile fiction', 'Graphic Novels', 'Comic books, strips', 'Graphic Novels - General', 'Fantasy', 'General', 'Comics & Graphic Novels / General', 'Horror Fiction', 'Fiction', 'Comics & Graphic Novels', 'Spawn (Fictitious character)', 'Internet Archive Wishlist']",161500,0.4456550962180537,0.5899207247956672,0.28769487828683393,4.65927833814855,288009
2423,6642989,Magic by the lake,Edward Eager,,Fantasy,"['Magic', 'Turtles', 'Juvenile fiction', 'Space and time', 'Fiction', 'Fantasy', 'Vacations', ""Children's stories"", 'Protected DAISY', 'Accessible book']",164000,0.5523272596843615,0.3113987753655003,0.24261370608509236,4.549554312276063,6018580
2114,45138,Small Gods,Terry Pratchett,,Fantasy,"['Discworld (Imaginary place)', 'Fantasy', 'Fantasy fiction', 'Accessible book', 'Fiction', 'Science fiction', 'Protected DAISY']",140125,0.7644618425425479,0.1074572833102856,0.6610844856557379,3.9044753128720266,6397075
2186,2839933,The Night Land Volume 1,William Hope Hodgson,,Fantasy,"['Utopias', 'Fantasy', 'Horror', 'Classic Literature', 'Fiction']",156500,0.6772919626636597,0.5917472883143683,0.1617163063784597,3.6847818557500895,479073
2435,5011185,The Black Gryphon (Valdemar,Mercedes Lackey,,Fantasy,"['Mage Wars', 'Fiction', 'Fantasy', 'Protected DAISY', 'Valdemar', 'Accessible book']",27264,0.6682954754671823,0.5135600236500955,0.32614410700796875,6.347980636048522,2414744
2050,6644514,The Enchanted Castle,Edith Nesbit,,Fantasy,"['Magic', 'Brothers and sisters', 'Juvenile fiction', 'Rings', 'Fiction', 'Fantasy', 'Wishes', 'England', 'Friendship', 'Accessible book', 'History']",171000,0.3302241486068111,0.3494419260445636,0.3901680305928599,5.947540686168782,219026
2432,6558377,The Riddle-Master of Hed  (Riddle-Master #1),Patricia A. McKillip,,Fantasy,"['Fantasy', 'Accessible book', 'Fiction in English', 'Riddle-Master', 'Protected DAISY']",150000,0.5886426928104577,0.217054492964193,0.5033489241758055,5.085240595077232,207133
2244,5924947,Lob Lie-by-the-fire,Juliana Horatia Gatty Ewing,,Fantasy,"['Fantasy', 'Accessible book', 'English Short stories']",176000,0.957685316399287,0.10505808816649582,0.16654063074177064,1.895040974629974,6022430
2182,9315060,Hart's Hope,Orson Scott Card,,Fantasy,"['Fantasy', 'Accessible book', 'deities']",149000,0.3904722200289512,0.13590838919897008,0.4449505623858291,5.4353984920727285,4813344
2012,8392798,Harry Potter and the Chamber of Secrets,J. K. Rowling,,Fantasy,"['Aunts', 'Cousins', 'Spanish language materials', 'Hogwarts School of Witchcraft and Wizardry (Imaginary place)', 'Fiction', 'Schools -- Juvenile fiction', 'Wizards', 'Determination (Personality trait) in children', 'Harry Potter (Fictitious character)', 'Uncles', 'Schools Fiction', 'Accessible book', 'Witches Fiction', 'Social Themes', 'Fantasy Fiction', 'Schools', 'Chinese fiction', 'Action & Adventure', 'school stories', 'Magic', 'Magic -- Fiction', 'Magia', 'Translations from English', 'Orphans', 'Hogwarts School of Witchcraft and Wizardry (Imaginary place) -- Juvenile fiction', 'Fantasy & Magic', 'Magic -- Juvenile fiction', 'Wizards -- Juvenile fiction', 'Novela fantástica', 'Witches', 'England Fiction', 'Wizards -- Fiction', 'Friendship', 'Potter, Harry (Fictitious character)', 'Wizards Fiction', 'Schools -- Fiction', 'Magos', 'England -- Fiction', 'Juvenile fiction', 'Witchcraft', 'Harry Potter (Fictional character)', 'Ficción juvenil', 'Engels', 'Fantasy', 'Escuelas', 'Nestlé Smarties Book Prize winner', 'Reading Level-Grade 11', 'Reading Level-Grade 12', 'England -- Juvenile fiction', 'Hogwarts School of Witchcraft and Wizardry (Imaginary organization)']",162500,0.628721351432881,0.4658719862236172,0.4417768602773952,5.2371317113689875,6915904
2128,1283450,Mort,Terry Pratchett,,Fantasy,"['Death', 'humor', 'Discworld (Imaginary place)', 'Accessible book', 'satire', 'Fiction', 'Fantasy', 'Protected DAISY', 'anthropomorphic.']",177175,0.7019991201786204,0.3548037476831636,0.3058470597474282,6.089579788910984,366480
2126,436197,"Over sea, under stone",Susan Mary Cooper,,Fantasy,"['Hermanos', 'Cornwell (England : County )', 'Magic', 'Brothers and sisters', 'Fantasy fiction', 'Juvenile fiction', 'Fiction', 'Fantasy', 'Ficción juvenil', 'Novela fantástica', 'Adventure stories', 'Protected DAISY', 'Accessible book']",148675,0.3817834531828537,0.5073291787727547,0.2869415155656362,4.652384602308231,9323749
2355,7385845,Mary Poppins opens the door,P. L. Travers,,Fantasy,"['Magic', 'Fantasy', 'Juvenile fiction', ""Children's stories, English"", 'Translations into Russian']",25600,0.9390969669117646,0.15376769996631806,0.02752369479017905,2.5015213012163997,2502123
2035,118948,Five Children and It,Edith Nesbit,,Fantasy,"['Fairy tales', 'Fiction in English', 'England', 'Brothers and sisters', 'Fantasy fiction', 'Juvenile fiction', ""Children's stories, English"", 'Fairies', 'Fiction', 'Fantasy', 'Wishes', 'Stories', 'Amulets', 'Protected DAISY', 'Accessible book', 'History']",137750,0.6371471477883349,0.2436415829790661,0.510366678950227,5.451010653297389,8982907
2109,45084,The Thief of Always,Clive Barker,,Fantasy,"['Allegories', 'Juvenile fiction', 'Fantasy', 'Protected DAISY', 'Horror tales', 'Accessible book', 'Internet Archive Wishlist']",134900,0.6477731362374454,0.5564478197404762,0.36816378987973536,5.188220142682994,6915904
2421,955438,Bröderna Lejonhjärta,Astrid Lindgren,,Fantasy,"['Death', 'Brothers', 'Accessible book', 'Fiction', 'Fantasy', 'Protected DAISY', ""Children's stories, Swedish""]",154375,0.8070672064777328,0.5058418892821737,0.24727503295998998,5.702941019041036,5762167
2346,1189265,Lyra's Oxford,Philip Pullman,,Fantasy,"['Juvenile Fiction', 'Fiction', 'Fantasy', 'Protected DAISY', 'Accessible book', 'Lyra Belacqua (Fictitious character)']",161000,0.5906015345268543,0.7602126128778487,0.4929863953935745,3.5690423505674915,6610582
2065,6491753,Dragonflight (Dragonriders of Pern #1),Anne McCaffrey,,Fantasy,"['Pern (Imaginary place)', 'American Science fiction', 'Protected DAISY', 'Fantasy', 'Fantasy fiction', 'Juvenile fiction', 'Fiction in English', 'Fiction', 'Science Fiction', 'Civilization', 'Life on other planets', 'Space colonies', 'Dragons', 'Accessible book', 'Time travel']",145000,0.6569549154834347,0.2619070991244158,0.5301365591219681,4.99693471500643,765814
2396,7398397,Works of Fancy and Imagination (10 volumes),George MacDonald,,Fantasy,"['fantasy', 'poems', 'Accessible book', 'multivolume', 'fiction']",121500,0.6135833131606552,0.2601494782225026,0.36941826814935935,6.034056500330332,9323749
2157,254554,Fox in Socks (1993 Copyright Renewal) Copyright 1965,Dr. Seuss,,Fantasy,"['Protected DAISY', 'Tongue twisters', 'Beginner', 'Fantasy', 'Open Library Staff Picks', 'Juvenile fiction', 'Reader', 'Foxes', 'Fiction', 'Stories in rhyme', 'Accessible book', 'Littérature pour la jeunesse anglaise', 'Nonsense verses', 'Concepts', 'Animals', 'Sounds', 'Juvenile literature', 'JUVENILE FICTION']",183500,0.8941000373991557,0.15310875337674054,0.5315051371361305,3.4315441038465155,6022430
2103,589611,The Amber Spyglass (His Dark Materials #3),Philip Pullman,,Fantasy,"['Familiars (Spirits)', 'Accessible book', 'Quests (Expeditions)', 'Fiction', 'Missing persons', 'Demonology', 'Lyra Belacqua (Fictitious character)', 'Kidnapping', 'Traducciones al español', 'Imaginary places', 'Good and evil', 'Magic', 'Magia', 'Protected DAISY', 'Will Parry (Fictitious character)', 'Science fiction', 'Ficción juvenil', 'Novela fantástica', 'Witches', 'Lugares imaginarios', 'Niños', 'Juvenile fiction', 'Bien y mal', 'Fantasy', 'Experiments', 'Belacqua, Lyra (Personaje literario)', 'Novela fantástica inglesa', 'Children', 'Parry, Will (Personaje literario)']",151050,0.5419015389008963,0.0944653550764286,0.6069120793384505,4.536527532638031,2414744
2093,431586,The Scarecrow of Oz,L. Frank Baum,,Fantasy,"['Fantasy', 'Accessible book', 'Classic Literature', 'Fairy tales', 'Fiction']",169100,0.5953953456012802,0.1919153788177951,0.6508158858364651,5.3071796612118085,8281619
2437,5015480,"Storm Warning (Valdemar, Mage Storms #1)",Mercedes Lackey,,Fantasy,"['Accessible book', 'Fiction', 'Fantasy', 'Protected DAISY', 'Mage Storms', 'Valdemar']",25984,0.6192308388872789,0.39142301385677786,0.3677501535969709,6.587044482137941,2150453
2189,2002842,The House of the Wolfings,William Morris,,Fantasy,"['Fantasy', 'Classic Literature', 'Fiction']",150100,0.16756366344005952,0.04973223052884073,0.13557175300137125,3.2261825469515424,2011286
2233,366480,Feet of Clay,Terry Pratchett,,Fantasy,"['Discworld (Imaginary place)', 'Samuel Vimes (Fictitious character)', 'Accessible book', 'Fiction', 'Science Fiction', 'Fantasy', 'Protected DAISY']",175750,0.7161208936490671,0.222261573609992,0.4815267482771246,6.145923004678331,1283450
2385,9260044,Elric at the end of time,Michael Moorcock,,Fantasy,['Fantasy'],153500,0.6384836430989334,0.4332013189919064,0.2773419353283897,4.931419033052514,8396638
2386,4616232,Bartholomew and the oobleck,Dr. Seuss,,Fantasy,"['Magic', 'Fantasy', 'Juvenile fiction', 'Fiction', 'Stories in rhyme', 'Weather', 'Protected DAISY', 'Accessible book']",22144,0.9363642964411198,0.1759367863950477,0.4556103684078805,4.827147813593667,8055476
2032,73025,Where the Wild Things Are,Maurice Sendak,,Fantasy,"['Conduct of life', 'Spanish language materials', 'Fiction', 'Miniature books', 'Specimens', 'Monsters', 'Kings and rulers', 'Imagination', 'Accelerated Reader 2.9.', 'Caldecott Medal', 'Accessible book', 'Dreams', 'Novela', 'Fantasty', 'Animals', 'Fantasía', 'Ficción juvenil', 'open_syllabus_project', 'Fantasy fiction', 'Juvenile fiction', 'Fantasy', 'Fairy tales', 'Monstruos', 'Caldecott Medal books', 'Children', 'Temper tantrums']",224500,0.6982266125158304,0.3396143192643357,0.1152512385211106,5.604761143405414,763337
2185,2977005,The Brick Moon and Other Stories,"Hale, Edward Everett",,Fantasy,"['Social life and customs', 'United States in fiction', 'fantasy', 'space travel', 'Fiction', 'science fiction']",166500,0.310857539892834,0.10504462871445297,0.17188486813862772,3.670402795548698,1759368
2123,7916595,X/1999,CLAMP,,Fantasy,"['Graphic novels', 'Protected DAISY', 'Juvenile fiction', 'Translations into English', 'Fiction', 'Fantasy', 'Psychic ability', 'Fantasy comic books, strips', 'Science fiction comic books, strips', 'Cartoons and comics', 'Accessible book', 'Comic books, strips', 'Internet Archive Wishlist']",158000,0.3427347728965003,0.3721826311639602,0.057837349062621786,4.3933219807554815,7401520
2363,433265,Greenwitch,Susan Mary Cooper,,Fantasy,"['Fantasy', 'Juvenile fiction', 'Protected DAISY', 'Accessible book', 'Fiction']",135375,0.3734313616859487,0.14430704905933098,0.29210544976348146,5.9931466110440015,9323749
2231,767591,Don Rodriguez,Lord Dunsany,,Fantasy,"['Fantasy', 'Accessible book', 'Science Fiction & Fantasy', 'Fiction']",156500,0.8270603771220949,0.16150199561544,0.03038081107549978,4.221699263798927,2837865
2401,424108,Page (Protector of the Small #2),Tamora Pierce,,Fantasy,"['Kel', 'Tortall', 'Juvenile fiction', 'Fiction', 'Knights and knighthood', 'Fantasy', 'Protector of the Small', 'Sex role', 'Protected DAISY', 'Accessible book']",142025,0.5982625814980103,0.15148225126901252,0.5654564063644988,5.3855105039254765,9323749
2028,8232017,The Marvelous Land of Oz,L. Frank Baum,,Fantasy,"['Translations into Russian', ""Children's stories, American"", 'Juvenile fiction', ""Children's literature, Russian"", 'Oz (Imaginary place)', 'Fantasy', 'Accessible book', 'Wizards', ""Children's literature, English""]",178500,0.4459062118965233,0.7883706643388312,0.7423948358639377,5.021907603187964,6555691
2267,5683599,The wonderful visit,H. G. Wells,,Fantasy,"['Accessible book', 'Villages', 'Fiction', 'Fantasy', 'Supernatural', 'Country life', 'Angels']",152500,0.9138824815171972,0.10083185550562283,0.223733553991693,4.489994583498999,5581111
